CRS_UID,SEM_ID,DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
0,20231,MOR,574A,MOR 574a,Leading and Coaching,"Marshall MBA Leadership Fellows Program (MLFP). Learn, practice and teach leadership. Engage in critical thinking and problem solving. (a) Foundations. (b) Practicum. Application required.",,,False,,1,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Business Administration/East Asian Area Studies, Business Administration/Industrial & Systems Engineering, Business Administration/Jewish Nonprofit Management, Business Administration/Pharmacy, Business Administration/Urban Planning, Business Administration/Real Estate Development, Business Administration/Systems Architecting and Engineering, Business Administration/Social Work, Gerontology/Business Administration, Business Administration, Juris Doctor/Business Administration, Medicine/Business Administration', 'Restriction:  Registration open to the following class level(s): Master Student'], 'alert': ['Note: Section 16728 is available to students admitted to the Full-Time MBA MLFP leadership program only. ']}"
0,20231,MOR,579,MOR 579,The Business of Sports Entertainment,Business practices and issues in different sports markets including growth opportunities and innovative marketing strategies for attracting and retaining fans and corporate sponsors. Industry speakers.,,,False,,3,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Accounting, Business Administration/East Asian Area Studies, Business Administration/Industrial & Systems Engineering, Business Administration/Jewish Nonprofit Management, Business Administration/Pharmacy, Business Administration/Real Estate Development, Business Administration/Social Work, Business Taxation, Gerontology/Business Administration, Business Administration, Juris Doctor/Business Administration, Law/Business Taxation, Medicine/Business Administration, Business Research, Marketing, Social Entrepreneurship, Entrepreneurship and Innovation, Business Administration/Urban Planning, Business Administration/Systems Architecting and Engineering, Public Health/Social Entrepreneurship', 'Restriction:  Registration open to the following class level(s): Doctoral Student, Master Student'], 'alert': ['Note: Non-Business student applications are available at www.marshall.usc.edu/registrationpolicies. Please complete and submit to registration@marshall.usc.edu. ']}"
0,20231,MOR,588,MOR 588,Corporate Strategy and Competitive Dynamics,"Central challenges facing executives in multi-business firms; toolkit for analyzing and executing strategic and operational aspects of corporate advantage, M&As; and competitive dynamics.",,,False,1.5-3.0 units,,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Accounting, Business Administration/East Asian Area Studies, Business Administration/Industrial & Systems Engineering, Business Administration/Jewish Nonprofit Management, Business Administration/Pharmacy, Business Administration/Real Estate Development, Business Administration/Social Work, Business Research, Business Taxation, Gerontology/Business Administration, Business Administration, Juris Doctor/Business Administration, Law/Business Taxation, Medicine/Business Administration, Marketing, Social Entrepreneurship, Strategy and Management Consulting, Business Administration/Urban Planning, Business Administration/Systems Architecting and Engineering, Finance, Public Health/Social Entrepreneurship', 'Restriction:  Registration open to the following class level(s): Doctoral Student, Master Student']}"
0,20231,MOR,590,MOR 590,Directed Research,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{'alert': ['Note: Application required. Visit www.marshall.usc.edu/elective-course-guide/independent-study. ']}
0,20231,MOR,592,MOR 592,Field Research in Management and Organization,"Individual or team projects studying the management practices of an industry, company, government agency, country geographic region, etc. Proposal, data collection, analyses, and written report. Graded CR/NC.",,,False,"0.5-4.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student, Doctoral Student'], 'alert': ['Note: Application required. Visit www.marshall.usc.edu/elective-course-guide/independent-study. ']}"
0,20231,MOR,593,MOR 593,Independent Research in Management and Organization,"Independent research beyond normal course offerings. Proposal, research and written report/paper required. Graded CR/NC.",,,False,"0.5-4.0 units, max 12",,,,,{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student']}
0,20231,MOR,595,MOR 595,Internship in Management and Organization,Supervised on-the-job business experience in the student's area of interest. (Curricular Practical Training.),,,False,"0.5-2.0 units, max 9",,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Accounting, Business Administration/East Asian Area Studies, Business Administration/Education, Business Administration/Industrial & Systems Engineering, Business Administration/Jewish Nonprofit Management, Business Administration/Pharmacy, Business Administration/Real Estate Development, Business Administration/Social Work, Business Administration/Planning, Business Research, Business Taxation, Gerontology/Business Administration, Business Administration, Juris Doctor/Business Administration, Medicine/Business Administration, Law/Business Taxation, Marketing, Social Entrepreneurship', 'Restriction:  Registration open to the following class level(s): Master Student'], 'alert': ['Note: Application required. Visit www.marshall.usc.edu/elective-course-guide/independent-study. ']}"
0,20231,MOR,596,MOR 596,Research Practicum in Management and Organization,Hands-on practical experience working with a Marshall faculty member in the Management and Organization Department on an ongoing research project. Graded CR/NC.,,,False,"0.5-2.0 units, max 8",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student, Doctoral Student'], 'alert': ['Note: Application required. Visit www.marshall.usc.edu/elective-course-guide/independent-study. ']}"
0,20231,MOR,597,MOR 597,Consulting Project in Management and Organization,"Individual or team project solving real business problems for an existing business entity, domestic and/or international. Proposal, field research, analyses and oral and written presentations. Graded CR/NC.",,,False,"0.5-5.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student, Doctoral Student'], 'alert': ['Note: Application required. Visit www.marshall.usc.edu/elective-course-guide/independent-study. ']}"
0,20231,MOR,602,MOR 602,Seminar in Organization Theory,Survey of organization theory with focus on the history and development of research on organizations. Open only to Business Administration and Public Policy and Management doctoral students.,,,False,,3,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Business Administration, Public Policy and Management', 'Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,MOR,605,MOR 605,Research Methods in Organizational Behavior,"Design and analysis of behavioral research; methods may include experiments, survey research, qualitative research, statistical analysis, special topics. Emphasis on rigor, validity and statistical power.",,,False,,3,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Business Administration', 'Restriction:  Registration open to the following class level(s): Doctoral Student']}"
